faces,has_text,brightness,vibrancy,contrast,color_variety,red_dominance,sharpness,aspect_ratio,image_name
1,1,0.293,0.2975,0.2318,82.584,0.0244,658.711,1.78,vid_1264.jpg
2,0,0.7126,0.7006,0.2425,0.0,0.1843,536.6235,1.78,vid_1265.jpg
0,0,0.38,0.4329,0.2592,67.673,0.2226,191.6243,1.78,vid_1266.jpg
0,0,0.4509,0.2275,0.2802,41.489,0.1323,350.5255,1.78,vid_1267.jpg
1,1,0.8624,0.6814,0.2477,0.0,0.0692,461.743,1.78,vid_1268.jpg
0,0,0.3525,0.2014,0.228,73.847,0.034,107.2609,1.78,vid_1269.jpg
1,1,0.2704,0.3803,0.2117,0.0,0.082,738.8806,1.78,vid_127.jpg
2,0,0.3803,0.2746,0.2334,95.612,0.1017,161.991,1.78,vid_1270.jpg
0,0,0.3743,0.1914,0.2271,56.14,0.0692,123.277,1.78,vid_1271.jpg
0,0,0.4538,0.2518,0.2735,65.439,0.0001,309.3382,1.78,vid_1272.jpg
0,1,0.3836,0.2159,0.2491,95.098,0.033,614.7483,1.78,vid_1273.jpg
1,0,0.3666,0.2449,0.2563,55.926,0.0046,308.6216,1.78,vid_1274.jpg
1,0,0.335,0.3665,0.2296,84.484,0.0853,152.34,1.78,vid_1275.jpg
0,0,0.3171,0.3747,0.2147,69.118,0.0267,142.7571,1.78,vid_1276.jpg
2,0,0.373,0.4139,0.2084,65.359,0.0232,157.5716,1.78,vid_1277.jpg
2,1,0.4051,0.2373,0.2707,0.0,0.0182,1494.1469,1.78,vid_1278.jpg
3,0,0.3713,0.2974,0.3016,85.192,0.0487,273.6408,1.78,vid_1279.jpg
6,1,0.2206,0.2008,0.2151,0.0,0.1235,233.3891,1.78,vid_128.jpg
2,1,0.3616,0.2874,0.2572,82.065,0.0525,773.2676,1.78,vid_1280.jpg
4,1,0.3351,0.3148,0.2575,0.0,0.1119,429.78,1.78,vid_1281.jpg
2,0,0.3161,0.2875,0.1914,82.336,0.1867,144.9536,1.78,vid_1282.jpg
0,0,0.3431,0.2536,0.2261,71.031,0.0186,355.3288,1.78,vid_1283.jpg
0,1,0.3504,0.3826,0.2224,0.0,0.0638,687.4939,1.78,vid_1284.jpg
0,1,0.2426,0.2695,0.1922,36.53,0.0027,1305.6251,1.78,vid_1285.jpg
1,1,0.1857,0.2686,0.1353,28.725,0.0324,374.9486,1.78,vid_1286.jpg
3,1,0.4246,0.3694,0.2637,85.119,0.1743,908.1587,1.78,vid_1287.jpg
1,1,0.3404,0.3223,0.2177,0.0,0.0693,348.8357,1.78,vid_1288.jpg
2,0,0.4178,0.3037,0.2839,60.15,0.035,116.4946,1.78,vid_1289.jpg
1,0,0.1151,0.4577,0.1141,39.435,0.0161,233.8357,1.78,vid_129.jpg
1,0,0.3884,0.2861,0.2269,78.949,0.0601,203.7089,1.78,vid_1290.jpg
0,0,0.3824,0.2201,0.2522,59.28,0.0141,141.1876,1.78,vid_1291.jpg
3,0,0.3709,0.1589,0.2363,56.437,0.1366,174.8392,1.78,vid_1292.jpg
1,1,0.3131,0.2179,0.213,86.209,0.0139,310.4844,1.78,vid_1293.jpg
1,1,0.3619,0.2744,0.235,0.0,0.0784,542.8669,1.78,vid_1294.jpg
1,0,0.426,0.7632,0.1817,64.959,0.3078,309.4388,1.78,vid_1295.jpg
2,1,0.356,0.388,0.2429,83.369,0.0717,232.2615,1.78,vid_1296.jpg
1,0,0.3441,0.2901,0.2387,95.853,0.0722,693.699,1.78,vid_1297.jpg
2,1,0.2648,0.3861,0.2128,0.0,0.0911,401.4279,1.78,vid_1298.jpg
0,0,0.3532,0.2748,0.212,59.71,0.0459,77.7045,1.78,vid_1299.jpg
1,0,0.1933,0.652,0.1351,55.371,0.0454,227.5908,1.78,vid_13.jpg
5,1,0.4018,0.6081,0.267,0.0,0.0552,2933.5364,1.78,vid_130.jpg
0,0,0.4243,0.5574,0.1931,64.948,0.1878,191.9402,1.78,vid_1300.jpg
0,1,0.5162,0.2543,0.3076,95.701,0.1008,931.4836,1.78,vid_1301.jpg
0,0,0.4811,0.5863,0.235,90.855,0.127,460.2163,1.78,vid_1302.jpg
1,1,0.444,0.6004,0.222,85.334,0.4702,93.5414,1.78,vid_1303.jpg
0,0,0.3822,0.2198,0.2057,71.656,0.1002,183.0521,1.78,vid_1304.jpg
2,1,0.4079,0.2434,0.2806,90.742,0.0131,549.1695,1.78,vid_1305.jpg
3,1,0.3615,0.527,0.2093,90.669,0.077,982.4633,1.78,vid_1306.jpg
0,0,0.4165,0.2427,0.2595,83.753,0.037,330.8805,1.78,vid_1307.jpg
0,0,0.3903,0.4466,0.2438,69.112,0.056,187.6782,1.78,vid_1308.jpg
1,1,0.3765,0.3057,0.2422,0.0,0.0144,584.806,1.78,vid_1309.jpg
1,1,0.2012,0.3251,0.1596,64.771,0.0518,254.0483,1.78,vid_131.jpg
0,0,0.3312,0.2168,0.2001,38.633,0.0497,67.0239,1.78,vid_1310.jpg
1,1,0.2516,0.4059,0.2242,67.721,0.0944,391.8151,1.78,vid_1311.jpg
1,1,0.6,0.3042,0.2925,0.0,0.0775,1106.255,1.78,vid_1312.jpg
0,0,0.3745,0.3583,0.2803,46.057,0.0373,137.5506,1.78,vid_1313.jpg
2,1,0.3311,0.2993,0.2337,96.198,0.0423,286.6186,1.78,vid_1314.jpg
0,0,0.3549,0.0959,0.2153,37.174,0.0046,453.7333,1.78,vid_1315.jpg
0,0,0.3763,0.1954,0.2448,59.778,0.0193,350.4155,1.78,vid_1316.jpg
0,1,0.6516,0.3609,0.3114,0.0,0.3561,919.8323,1.78,vid_1317.jpg
1,1,0.3557,0.3411,0.242,89.046,0.0074,465.1835,1.78,vid_1318.jpg
0,1,0.51,0.4089,0.207,0.0,0.0244,180.7313,1.78,vid_1319.jpg
1,0,0.2215,0.6897,0.141,33.769,0.2,45.6858,1.78,vid_132.jpg
1,1,0.5266,0.3099,0.2651,0.0,0.0407,1217.0514,1.78,vid_1320.jpg
4,1,0.3387,0.2107,0.2189,0.0,0.0476,783.7166,1.78,vid_1321.jpg
0,1,0.2698,0.5785,0.2064,77.778,0.099,505.7374,1.78,vid_1322.jpg
0,0,0.4088,0.1771,0.2549,43.616,0.1534,154.6274,1.78,vid_1323.jpg
2,1,0.7575,0.5043,0.226,0.0,0.1266,6602.116,1.78,vid_1324.jpg
0,0,0.3262,0.4723,0.1857,96.575,0.1391,57.6379,1.78,vid_1325.jpg
3,1,0.3108,0.2447,0.2288,83.62,0.053,352.743,1.78,vid_1326.jpg
0,0,0.386,0.4661,0.2464,84.805,0.0282,159.465,1.78,vid_1327.jpg
2,1,0.6534,0.5658,0.2016,0.0,0.1001,3233.3619,1.78,vid_1328.jpg
5,1,0.4021,0.3284,0.2729,67.656,0.0822,1026.7968,1.78,vid_1329.jpg
0,1,0.4175,0.3675,0.1764,0.0,0.0588,466.9391,1.78,vid_133.jpg
2,1,0.6092,0.2479,0.2834,0.0,0.0569,921.1124,1.78,vid_1330.jpg
0,0,0.3643,0.4631,0.2312,50.723,0.0254,398.5196,1.78,vid_1331.jpg
1,0,0.3425,0.4581,0.2286,97.898,0.0316,98.8904,1.78,vid_1332.jpg
0,0,0.3856,0.2624,0.2532,47.774,0.0044,147.6464,1.78,vid_1333.jpg
2,1,0.3575,0.5702,0.22,0.0,0.1118,802.224,1.78,vid_1334.jpg
0,1,0.7116,0.3911,0.2963,0.0,0.1122,764.0203,1.78,vid_1335.jpg
3,1,0.2768,0.3356,0.1867,0.0,0.0843,654.3397,1.78,vid_1336.jpg
1,0,0.4748,0.5188,0.2662,42.164,0.0184,261.0223,1.78,vid_1337.jpg
0,0,0.3833,0.2609,0.2492,78.65,0.0315,297.5948,1.78,vid_1338.jpg
1,1,0.8397,0.4525,0.2606,0.0,0.2216,1334.396,1.78,vid_1339.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_134.jpg
0,1,0.5101,0.3815,0.2825,91.881,0.1007,1223.1731,1.78,vid_1340.jpg
1,1,0.9015,0.6125,0.2156,0.0,0.0412,2448.388,1.78,vid_1341.jpg
3,1,0.756,0.174,0.2071,0.0,0.0579,397.7758,1.78,vid_1342.jpg
0,0,0.2591,0.2832,0.2325,25.809,0.0144,293.5261,1.78,vid_1343.jpg
0,1,0.2835,0.3522,0.1752,0.0,0.0459,254.9631,1.78,vid_1344.jpg
2,0,0.3417,0.3019,0.2049,71.681,0.0894,108.1219,1.78,vid_1345.jpg
3,1,0.3733,0.3507,0.2265,0.0,0.0459,764.0205,1.78,vid_1346.jpg
0,1,0.4609,0.2797,0.2429,73.703,0.0334,696.1781,1.78,vid_1347.jpg
2,1,0.5542,0.3358,0.1954,0.0,0.0274,250.1849,1.78,vid_1348.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_1349.jpg
5,1,0.4328,0.3932,0.3071,0.0,0.0568,1141.6652,1.78,vid_135.jpg
1,1,0.4479,0.1764,0.3025,0.0,0.0012,401.0012,1.78,vid_1350.jpg
1,1,0.3,0.2178,0.2057,55.488,0.1502,188.4162,1.78,vid_1351.jpg
0,1,0.9294,0.8605,0.1426,0.0,0.1822,584.9964,1.78,vid_1352.jpg
3,1,0.7396,0.2406,0.283,97.525,0.0017,1712.0879,1.78,vid_1353.jpg
0,1,0.398,0.361,0.2528,0.0,0.1208,437.8551,1.78,vid_1354.jpg
1,1,0.3504,0.3683,0.2289,86.613,0.0256,405.6518,1.78,vid_1355.jpg
0,0,0.3784,0.2104,0.2419,49.659,0.082,530.158,1.78,vid_1356.jpg
1,0,0.2739,0.453,0.1573,44.756,0.0187,102.4464,1.78,vid_1357.jpg
0,1,0.8306,0.3799,0.2276,0.0,0.0489,915.9911,1.78,vid_1358.jpg
0,1,0.6821,0.3305,0.3041,0.0,0.045,1727.8194,1.78,vid_1359.jpg
1,1,0.245,0.4429,0.198,0.0,0.0848,1336.8689,1.78,vid_136.jpg
1,0,0.3937,0.4122,0.2148,0.0,0.2046,141.9616,1.78,vid_1360.jpg
0,1,0.4126,0.2837,0.2333,92.33,0.007,398.8189,1.78,vid_1361.jpg
3,0,0.3456,0.4256,0.212,47.311,0.0216,186.0927,1.78,vid_1362.jpg
0,1,0.8264,0.6261,0.2519,0.0,0.0971,3523.0842,1.78,vid_1363.jpg
0,0,0.3849,0.2823,0.2378,88.442,0.1257,91.6053,1.78,vid_1364.jpg
0,0,0.3949,0.2055,0.2222,71.23,0.0347,105.656,1.78,vid_1365.jpg
0,0,0.3693,0.2275,0.2539,35.738,0.06,122.5768,1.78,vid_1366.jpg
5,1,0.6103,0.2868,0.2152,0.0,0.0329,1509.1166,1.78,vid_1367.jpg
3,1,0.383,0.3479,0.2366,87.946,0.0571,420.5412,1.78,vid_1368.jpg
1,1,0.8305,0.2711,0.1877,0.0,0.0808,4056.3071,1.78,vid_1369.jpg
3,1,0.362,0.2045,0.3042,94.762,0.0089,211.7471,1.78,vid_137.jpg
1,1,0.2872,0.1225,0.2235,49.514,0.0158,1824.0532,1.78,vid_1370.jpg
2,1,0.3649,0.1897,0.2586,0.0,0.0173,801.75,1.78,vid_1371.jpg
0,0,0.4354,0.7436,0.2048,56.062,0.1021,280.6534,1.78,vid_1372.jpg
2,0,0.358,0.1669,0.2409,45.671,0.0818,152.0882,1.78,vid_1373.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_1374.jpg
1,0,0.3242,0.3113,0.2015,46.402,0.0616,69.9251,1.78,vid_1375.jpg
0,0,0.2997,0.7028,0.1609,41.304,0.0143,119.4637,1.78,vid_1376.jpg
0,1,0.7104,0.2303,0.2783,0.0,0.0077,1903.1182,1.78,vid_1377.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_1378.jpg
0,1,0.3428,0.4468,0.1947,69.331,0.024,1073.6664,1.78,vid_1379.jpg
2,1,0.42,0.3692,0.2582,0.0,0.0273,2074.4448,1.78,vid_138.jpg
0,0,0.3271,0.3038,0.3044,62.728,0.0594,458.765,1.78,vid_1380.jpg
2,1,0.7647,0.3031,0.2639,0.0,0.1491,686.9213,1.78,vid_1381.jpg
1,1,0.3467,0.452,0.2121,0.0,0.0091,1022.7312,1.78,vid_1382.jpg
3,1,0.3236,0.2638,0.2649,99.731,0.0948,401.1039,1.78,vid_1383.jpg
3,1,0.486,0.3888,0.2544,0.0,0.1949,886.3767,1.78,vid_1384.jpg
3,1,0.2965,0.1976,0.2195,75.318,0.1003,395.7207,1.78,vid_1385.jpg
1,0,0.1681,0.3337,0.1584,41.474,0.001,236.8079,1.78,vid_1386.jpg
0,1,0.2697,0.5879,0.2055,79.854,0.0343,2212.1654,1.78,vid_1387.jpg
0,1,0.8031,0.2985,0.2689,87.558,0.1475,461.6378,1.78,vid_1388.jpg
0,0,0.8987,0.0,0.2961,0.256,0.0,1179.3045,1.78,vid_1389.jpg
1,0,0.3454,0.2335,0.2634,53.948,0.1603,324.5317,1.78,vid_139.jpg
1,0,0.3067,0.2238,0.2161,64.853,0.0251,50.8068,1.78,vid_1390.jpg
2,0,0.0995,0.2633,0.1096,34.366,0.0033,109.0841,1.78,vid_1391.jpg
1,1,0.4984,0.3345,0.3004,0.0,0.104,887.1442,1.78,vid_1392.jpg
4,1,0.2358,0.2981,0.2177,72.18,0.0381,852.497,1.78,vid_1393.jpg
0,0,0.2597,0.6669,0.1587,0.0,0.0003,177.671,1.78,vid_1394.jpg
0,1,0.3259,0.1949,0.2152,40.966,0.0387,525.6482,1.78,vid_1395.jpg
0,1,0.146,0.1392,0.1579,28.892,0.0339,191.7759,1.78,vid_1396.jpg
3,0,0.2537,0.1782,0.1859,51.519,0.018,243.2701,1.78,vid_1397.jpg
1,0,0.3916,0.1262,0.268,33.943,0.0011,116.4148,1.78,vid_1398.jpg
2,1,0.3759,0.2856,0.2378,84.872,0.0189,1020.8258,1.78,vid_1399.jpg
1,0,0.1727,0.4038,0.1626,67.409,0.0373,637.7492,1.78,vid_14.jpg
1,0,0.0817,0.3622,0.0789,16.561,0.0,14.2103,1.78,vid_140.jpg
0,1,0.1805,0.2206,0.154,37.25,0.0421,381.8075,1.78,vid_1400.jpg
0,1,0.3241,0.2487,0.2278,55.374,0.0051,576.1636,1.78,vid_1401.jpg
1,1,0.2348,0.2249,0.1877,65.893,0.0402,733.2914,1.78,vid_1402.jpg
2,1,0.2564,0.4747,0.1983,0.0,0.0272,352.6794,1.78,vid_1403.jpg
2,0,0.2237,0.1586,0.2183,22.68,0.0,149.0337,1.78,vid_1404.jpg
2,0,0.1273,0.5,0.1288,29.659,0.014,188.8947,1.78,vid_1405.jpg
3,1,0.4168,0.473,0.2375,0.0,0.1919,654.3649,1.78,vid_1406.jpg
2,1,0.2973,0.2434,0.2026,93.828,0.0001,592.201,1.78,vid_1407.jpg
0,1,0.2639,0.2545,0.2173,42.728,0.0045,647.4397,1.78,vid_1408.jpg
1,1,0.2316,0.4238,0.2082,96.265,0.0659,183.8252,1.78,vid_1409.jpg
6,1,0.3733,0.4856,0.2495,0.0,0.0754,621.6102,1.78,vid_141.jpg
0,0,0.2743,0.1095,0.1724,18.625,0.021,139.1736,1.78,vid_1410.jpg
1,0,0.3242,0.3269,0.2761,45.227,0.0667,86.85,1.78,vid_1411.jpg
0,1,0.2858,0.3144,0.2398,74.503,0.1082,253.1136,1.78,vid_1412.jpg
0,1,0.2836,0.4107,0.2313,56.7,0.0523,596.7593,1.78,vid_1413.jpg
2,1,0.3869,0.1242,0.2579,54.615,0.0085,379.8647,1.78,vid_1414.jpg
3,1,0.612,0.5649,0.2827,0.0,0.2916,1024.2474,1.78,vid_1415.jpg
0,1,0.283,0.2268,0.2178,62.161,0.0052,921.073,1.78,vid_1416.jpg
1,1,0.4607,0.3616,0.2605,0.0,0.1589,367.0237,1.78,vid_1417.jpg
1,0,0.2951,0.5783,0.2332,70.592,0.2292,309.69,1.78,vid_1418.jpg
1,0,0.2237,0.3399,0.1818,95.211,0.1601,263.7299,1.78,vid_1419.jpg
3,1,0.5441,0.6331,0.2412,0.0,0.1927,1277.6124,1.78,vid_142.jpg
3,1,0.4292,0.1643,0.2874,74.691,0.0345,697.8217,1.78,vid_1420.jpg
0,0,0.1993,0.296,0.1397,34.661,0.0901,82.9788,1.78,vid_1421.jpg
0,0,0.324,0.5119,0.1984,72.566,0.4698,137.5727,1.78,vid_1422.jpg
3,0,0.1357,0.1634,0.1651,39.818,0.0095,76.3784,1.78,vid_1423.jpg
0,1,0.2198,0.189,0.1761,50.771,0.002,994.8972,1.78,vid_1424.jpg
0,0,0.0609,0.2297,0.0822,11.937,0.0007,295.0346,1.78,vid_1425.jpg
0,0,0.1738,0.6002,0.1581,72.533,0.0029,142.6542,1.78,vid_1426.jpg
2,1,0.2644,0.3735,0.2543,56.864,0.013,172.3785,1.78,vid_1427.jpg
3,0,0.217,0.2204,0.171,66.161,0.0084,228.9912,1.78,vid_1428.jpg
1,1,0.3258,0.2125,0.242,73.715,0.1702,473.4817,1.78,vid_1429.jpg
2,0,0.2998,0.1395,0.2535,51.267,0.0034,354.8332,1.78,vid_143.jpg
3,1,0.2239,0.2298,0.2199,41.157,0.0399,1061.7541,1.78,vid_1430.jpg
0,0,0.1824,0.0786,0.2123,23.829,0.0036,270.1359,1.78,vid_1431.jpg
0,1,0.3427,0.1717,0.2797,35.407,0.0805,426.2256,1.78,vid_1432.jpg
0,1,0.1465,0.084,0.1326,20.627,0.0079,494.4129,1.78,vid_1433.jpg
0,0,0.1668,0.2354,0.1462,30.856,0.0212,299.9496,1.78,vid_1434.jpg
3,0,0.1708,0.3261,0.1669,51.771,0.0297,220.2342,1.78,vid_1435.jpg
0,0,0.2951,0.2721,0.2115,75.762,0.0289,343.7122,1.78,vid_1436.jpg
0,0,0.3535,0.3369,0.2275,36.997,0.5461,265.16,1.78,vid_1437.jpg
1,1,0.3358,0.3996,0.2325,80.071,0.0884,231.7951,1.78,vid_1438.jpg
1,0,0.2282,0.4248,0.1439,47.957,0.2497,78.3672,1.78,vid_1439.jpg
1,0,0.2519,0.5495,0.2058,82.924,0.0256,325.3691,1.78,vid_144.jpg
2,1,0.3287,0.19,0.2685,71.301,0.0466,1786.5018,1.78,vid_1440.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_1441.jpg
1,0,0.2428,0.1525,0.2199,30.334,0.0197,371.5628,1.78,vid_1442.jpg
2,1,0.1922,0.2443,0.1588,41.976,0.0214,163.1718,1.78,vid_1443.jpg
2,0,0.3317,0.2945,0.2531,61.45,0.2069,86.954,1.78,vid_1444.jpg
1,0,0.186,0.4402,0.1911,45.728,0.0513,649.5088,1.78,vid_1445.jpg
3,1,0.2101,0.2886,0.1967,60.059,0.0146,525.7176,1.78,vid_1446.jpg
0,0,0.1801,0.385,0.1522,67.525,0.0384,107.4697,1.78,vid_1447.jpg
3,0,0.2798,0.2503,0.1762,78.621,0.1614,493.1185,1.78,vid_1448.jpg
0,1,0.2395,0.41,0.1782,82.11,0.0034,830.6498,1.78,vid_1449.jpg
5,1,0.4415,0.524,0.2895,0.0,0.0751,1647.0786,1.78,vid_145.jpg
0,0,0.175,0.3358,0.1627,23.003,0.0265,228.6836,1.78,vid_1450.jpg
2,0,0.2458,0.2839,0.2171,75.384,0.0576,166.7849,1.78,vid_1451.jpg
3,1,0.5306,0.6346,0.3229,0.0,0.3482,656.1165,1.78,vid_1452.jpg
2,1,0.4702,0.2168,0.2618,0.0,0.0419,1208.0744,1.78,vid_1453.jpg
1,0,0.2904,0.2486,0.2431,56.143,0.072,723.8147,1.78,vid_1454.jpg
2,1,0.2045,0.2219,0.1841,45.583,0.0133,636.459,1.78,vid_1455.jpg
0,0,0.3037,0.2902,0.1884,26.044,0.0287,207.0196,1.78,vid_1456.jpg
1,0,0.3961,0.2957,0.2491,45.699,0.0128,158.8263,1.78,vid_1457.jpg
5,1,0.5724,0.2238,0.2224,72.025,0.0751,377.8108,1.78,vid_1458.jpg
1,0,0.3609,0.1893,0.2386,45.773,0.0473,137.6325,1.78,vid_1459.jpg
0,0,0.4385,0.6008,0.2493,87.926,0.1373,248.9181,1.78,vid_146.jpg
2,1,0.7365,0.1027,0.3117,53.17,0.0255,730.1749,1.78,vid_1460.jpg
0,0,0.2102,0.2107,0.2047,55.252,0.012,160.7468,1.78,vid_1461.jpg
0,1,0.6728,0.5883,0.3236,0.0,0.1091,1112.4692,1.78,vid_1462.jpg
0,0,0.2803,0.2441,0.2178,29.461,0.1178,126.9318,1.78,vid_1463.jpg
2,1,0.4339,0.2616,0.2879,85.86,0.1044,356.6305,1.78,vid_1464.jpg
1,1,0.1543,0.2509,0.1934,40.492,0.0129,659.1097,1.78,vid_1465.jpg
1,1,0.2646,0.2052,0.2103,51.288,0.0079,715.1977,1.78,vid_1466.jpg
0,0,0.1816,0.1646,0.152,20.707,0.0258,291.8849,1.78,vid_1467.jpg
0,1,0.2185,0.4787,0.1997,79.037,0.0388,500.0573,1.78,vid_1468.jpg
0,0,0.2284,0.4251,0.1369,69.639,0.0,109.9924,1.78,vid_1469.jpg
0,0,0.2612,0.2575,0.2313,27.476,0.0003,186.7517,1.78,vid_147.jpg
2,1,0.5706,0.3534,0.2753,0.0,0.176,441.262,1.78,vid_1470.jpg
4,1,0.6331,0.2014,0.2527,0.0,0.0389,268.2792,1.78,vid_1471.jpg
0,1,0.3244,0.2217,0.2402,61.484,0.0704,186.9007,1.78,vid_1472.jpg
1,0,0.2921,0.3431,0.2451,66.165,0.1765,104.1228,1.78,vid_1473.jpg
1,1,0.1814,0.3775,0.1487,56.549,0.1461,252.4645,1.78,vid_1474.jpg
5,1,0.4201,0.252,0.2942,75.41,0.1855,601.4449,1.78,vid_1475.jpg
1,0,0.1806,0.2512,0.1634,33.27,0.0141,522.6279,1.78,vid_1476.jpg
1,1,0.2365,0.3627,0.163,62.945,0.2722,732.7413,1.78,vid_1477.jpg
1,1,0.2818,0.1252,0.2806,38.188,0.094,644.5193,1.78,vid_1478.jpg
1,0,0.3323,0.4487,0.1904,52.58,0.0558,174.6132,1.78,vid_1479.jpg
1,1,0.7405,0.3605,0.2369,0.0,0.0471,761.8231,1.78,vid_148.jpg
1,0,0.0846,0.2799,0.1241,20.696,0.0005,339.1979,1.78,vid_1480.jpg
2,1,0.5925,0.4789,0.2961,0.0,0.0518,1254.1601,1.78,vid_1481.jpg
1,1,0.2105,0.098,0.1785,37.397,0.0018,886.3854,1.78,vid_1482.jpg
1,1,0.1442,0.209,0.1587,38.94,0.0034,839.2553,1.78,vid_1483.jpg
3,1,0.3308,0.4191,0.2292,83.379,0.0543,460.9218,1.78,vid_1484.jpg
0,1,0.3808,0.2444,0.2572,63.512,0.0847,298.0426,1.78,vid_1485.jpg
0,1,0.3257,0.2483,0.2857,48.847,0.0184,462.8283,1.78,vid_1486.jpg
1,1,0.2946,0.2164,0.221,43.09,0.0102,276.3732,1.78,vid_1487.jpg
1,1,0.1785,0.0426,0.188,11.08,0.0035,441.1256,1.78,vid_1488.jpg
1,0,0.3006,0.2418,0.1967,59.299,0.0174,327.9146,1.78,vid_1489.jpg
2,1,0.6329,0.6288,0.2682,0.0,0.0699,1452.2372,1.78,vid_149.jpg
2,1,0.7214,0.1704,0.2793,58.622,0.0229,437.012,1.78,vid_1490.jpg
1,1,0.2709,0.245,0.2022,61.744,0.0026,1548.3132,1.78,vid_1491.jpg
0,1,0.1946,0.2486,0.1747,47.432,0.1242,587.6202,1.78,vid_1492.jpg
1,1,0.2213,0.2929,0.1907,75.029,0.1173,652.7142,1.78,vid_1493.jpg
1,0,0.2056,0.4129,0.1765,51.47,0.0681,274.1783,1.78,vid_1494.jpg
1,0,0.3016,0.1865,0.2223,41.604,0.1467,226.4263,1.78,vid_1495.jpg
1,1,0.6158,0.346,0.2861,0.0,0.1907,720.0333,1.78,vid_1496.jpg
0,0,0.264,0.2061,0.1995,31.086,0.0016,349.2779,1.78,vid_1497.jpg
3,1,0.607,0.0926,0.2338,62.465,0.0214,495.7946,1.78,vid_1498.jpg
0,0,0.2187,0.4647,0.1922,51.607,0.0381,695.6672,1.78,vid_1499.jpg
1,0,0.3413,0.2497,0.2423,72.787,0.0184,239.8683,1.78,vid_15.jpg
1,1,0.4112,0.3757,0.2638,81.385,0.0041,636.0681,1.78,vid_150.jpg
4,0,0.2852,0.1985,0.2074,59.418,0.0135,483.6253,1.78,vid_1500.jpg
0,0,0.1523,0.1358,0.2622,43.04,0.0187,166.4796,1.78,vid_1501.jpg
1,0,0.268,0.1363,0.2174,33.211,0.0448,366.4545,1.78,vid_1502.jpg
3,0,0.2911,0.4014,0.1991,41.552,0.1348,368.5219,1.78,vid_1503.jpg
0,0,0.0927,0.4592,0.1062,44.476,0.0153,154.1554,1.78,vid_1504.jpg
2,1,0.266,0.4443,0.243,0.0,0.0083,648.457,1.78,vid_1505.jpg
3,1,0.3259,0.3064,0.2099,63.511,0.3384,322.4725,1.78,vid_1506.jpg
4,1,0.6238,0.2646,0.2353,0.0,0.0923,1361.3911,1.78,vid_1507.jpg
2,0,0.2664,0.4795,0.1772,27.911,0.0003,677.579,1.78,vid_1508.jpg
0,0,0.1693,0.178,0.188,27.595,0.1311,566.9998,1.78,vid_1509.jpg
0,1,0.4043,0.1685,0.2696,90.527,0.0306,538.567,1.78,vid_151.jpg
2,1,0.3947,0.1488,0.337,50.566,0.0002,805.1123,1.78,vid_1510.jpg
2,1,0.1943,0.2977,0.2236,62.039,0.0117,386.4345,1.78,vid_1511.jpg
2,1,0.223,0.286,0.2555,49.178,0.0213,735.6118,1.78,vid_1512.jpg
0,1,0.152,0.3185,0.1522,48.555,0.0107,257.0278,1.78,vid_1513.jpg
1,0,0.135,0.2666,0.1579,29.931,0.0066,167.1288,1.78,vid_1514.jpg
1,0,0.3123,0.2727,0.2271,57.892,0.0456,185.7877,1.78,vid_1515.jpg
3,0,0.2265,0.0891,0.1671,29.389,0.0089,373.9423,1.78,vid_1516.jpg
0,0,0.1645,0.426,0.1938,39.378,0.0391,232.0945,1.78,vid_1517.jpg
5,0,0.881,0.33,0.1742,64.614,0.0628,244.6135,1.78,vid_1518.jpg
1,1,0.5481,0.4898,0.2512,0.0,0.2127,2251.5831,1.78,vid_1519.jpg
5,1,0.4264,0.5486,0.2227,0.0,0.055,2423.0595,1.78,vid_152.jpg
1,0,0.2544,0.2292,0.2016,75.161,0.1881,123.6683,1.78,vid_1520.jpg
2,1,0.2452,0.2934,0.2505,40.231,0.0307,332.9416,1.78,vid_1521.jpg
3,1,0.6998,0.1638,0.2161,0.0,0.1376,1337.457,1.78,vid_1522.jpg
1,1,0.2439,0.2377,0.1892,56.529,0.1904,401.8926,1.78,vid_1523.jpg
1,0,0.2131,0.3985,0.1846,57.798,0.1205,288.5213,1.78,vid_1524.jpg
0,0,0.2185,0.4325,0.1672,58.445,0.1282,198.5328,1.78,vid_1525.jpg
0,0,0.8402,0.3241,0.2943,58.842,0.015,723.5658,1.78,vid_1526.jpg
2,0,0.1515,0.17,0.1285,34.303,0.0647,138.7033,1.78,vid_1527.jpg
1,1,0.1843,0.2263,0.1967,58.068,0.0294,994.2766,1.78,vid_1528.jpg
0,1,0.3945,0.2413,0.2481,0.0,0.0572,2933.2664,1.78,vid_1529.jpg
3,1,0.1852,0.55,0.1643,75.503,0.066,413.8818,1.78,vid_153.jpg
3,0,0.6487,0.1592,0.1998,54.88,0.0741,292.6347,1.78,vid_1530.jpg
2,0,0.3926,0.3004,0.3081,60.423,0.1526,707.832,1.78,vid_1531.jpg
2,0,0.1033,0.2499,0.1066,35.703,0.0689,137.5387,1.78,vid_1532.jpg
1,1,0.2511,0.4688,0.1395,62.67,0.0359,494.311,1.78,vid_1533.jpg
